hodges_list,p_no,preferred_name,date,verbatim_name,count
5454,80a1464,Euchromius ocellea (Haworth),2012-04-29,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-05-06,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-05-07,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-05-08,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-05-11,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-05-13,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-06-07,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-06-15,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-06-17,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-06-18,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-06-19,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-06-22,Euchromius ocellea (Haw.),2
5454,80a1464,Euchromius ocellea (Haworth),2012-06-30,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-07-10,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-07-14,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-07-18,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-07-23,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-07-27,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-07-30,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-08,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-10,Euchromius ocellea (Haw.),2
5454,80a1464,Euchromius ocellea (Haworth),2012-08-13,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-15,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-19,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-21,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-22,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-23,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-26,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-08-27,Euchromius ocellea (Haw.),2
5454,80a1464,Euchromius ocellea (Haworth),2012-08-29,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-09-05,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-09-09,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-09-11,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-09-13,Euchromius ocellea (Haw.),3
5454,80a1464,Euchromius ocellea (Haworth),2012-09-14,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-09-15,Euchromius ocellea (Haw.),1
5454,80a1464,Euchromius ocellea (Haworth),2012-09-18,Euchromius ocellea (Haw.),1
NA,NA,Euchromius ocellea or californicalis (not identified),2012-05-18,Euchromius californicalis (Pack.),1
NA,NA,Euchromius ocellea or californicalis (not identified),2012-05-25,Euchromius californicalis (Pack.),1
5473,80a1409,Thopeutis forbesellus (Fernald),2012-07-11,Thopeutis forbesellus (Fernald),1
5510,80a0667,Pyralis farinalis (Linnaeus),2012-06-10,Pyralis farinalis L.,1
5510,80a0667,Pyralis farinalis (Linnaeus),2012-10-05,Pyralis farinalis L.,1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,2012-07-18,Aglossa caprealis (Hbn.),1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,2012-07-21,Aglossa caprealis (Hbn.),1
5520,80a0674,Aglossa caprealis (Hübner) or similar sp.,2012-08-08,Aglossa caprealis (Hbn.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-05-11,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-06-12,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-06-16,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-07-15,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-07-21,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-08-11,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-08-27,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-09-08,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-09-09,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-09-13,Galleria mellonella (L.),1
5622,80a0041,Galleria mellonella (Linnaeus),2012-09-20,Galleria mellonella (L.),1
5655,80a0076,Acrobasis tricolorella Grote,2012-06-07,Acrobasis tricolorella Grt.,1
5655,80a0076,Acrobasis tricolorella Grote,2012-06-16,Acrobasis tricolorella Grt.,1
5655,80a0076,Acrobasis tricolorella Grote,2012-09-14,Acrobasis tricolorella Grt.,1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-05-12,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-06-06,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-07-20,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-08-03,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-08-22,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-05,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-08,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-11,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-12,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-17,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-18,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-22,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-24,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-09-25,Ecpomyelois ceratoniae (Zell.),2
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-10-10,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-10-14,Ecpomyelois ceratoniae (Zell.),1
5723,80a0135,Ectomyelois ceratoniae (Zeller),2012-10-18,Ecpomyelois ceratoniae (Zell.),2
5724,80a0137,Amyelois transitella (Walker),2012-08-04,Amyelois transitella (Wlk.),1
5724,80a0137,Amyelois transitella (Walker),2012-08-11,Amyelois transitella (Wlk.),1
5724,80a0137,Amyelois transitella (Walker),2012-08-29,Amyelois transitella (Wlk.),1
5815,80a0303,Phobus funerella (Dyar),2012-08-05,Phobus funerella (Dyar),1
5841,80a0332,Dioryctria albietivorella (Grote) and/or similar species,2012-09-08,Dioryctria albietivorella (Grote) (and/or similar spp.),1
5901,80a0452,Tacoma feriella Hulst,2012-05-16,Tacoma feriella Hulst,1
5901,80a0452,Tacoma feriella Hulst,2012-08-06,Tacoma feriella Hulst,1
5901,80a0452,Tacoma feriella Hulst,2012-08-08,Tacoma feriella Hulst,1
5901,80a0452,Tacoma feriella Hulst,2012-08-11,Tacoma feriella Hulst,1
5901,80a0452,Tacoma feriella Hulst,2012-10-08,Tacoma feriella Hulst,2
5918,80a0464,Ancylosis undulatella (Clemens),2012-08-10,Ancylosis undulatella (Clem.),1
5935,80a0548,Homoeosoma electella (Hulst),2012-04-18,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-07-21,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-08-13,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-08-21,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-08-27,Homoeosoma electella (Hulst),6
5935,80a0548,Homoeosoma electella (Hulst),2012-08-28,Homoeosoma electella (Hulst),2
5935,80a0548,Homoeosoma electella (Hulst),2012-08-29,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-08-30,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-01,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-02,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-04,Homoeosoma electella (Hulst),3
5935,80a0548,Homoeosoma electella (Hulst),2012-09-07,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-09,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-10,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-11,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-12,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-13,Homoeosoma electella (Hulst),2
5935,80a0548,Homoeosoma electella (Hulst),2012-09-14,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-17,Homoeosoma electella (Hulst),3
5935,80a0548,Homoeosoma electella (Hulst),2012-09-20,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-22,Homoeosoma electella (Hulst),5
5935,80a0548,Homoeosoma electella (Hulst),2012-09-23,Homoeosoma electella (Hulst),2
5935,80a0548,Homoeosoma electella (Hulst),2012-09-24,Homoeosoma electella (Hulst),7
5935,80a0548,Homoeosoma electella (Hulst),2012-09-25,Homoeosoma electella (Hulst),2
5935,80a0548,Homoeosoma electella (Hulst),2012-09-29,Homoeosoma electella (Hulst),1
5935,80a0548,Homoeosoma electella (Hulst),2012-09-30,Homoeosoma electella (Hulst),3
5935,80a0548,Homoeosoma electella (Hulst),2012-10-14,Homoeosoma electella (Hulst),1
5946.1,80a0571,Phycitodes mucidella (Ragonot),2012-04-29,Phycitodes mucidella (Rag.),1
5946.1,80a0571,Phycitodes mucidella (Ragonot),2012-05-30,Phycitodes mucidella (Rag.),1
5946.1,80a0571,Phycitodes mucidella (Ragonot),2012-07-22,Phycitodes mucidella (Rag.),1
5946.1,80a0571,Phycitodes mucidella (Ragonot),2012-08-23,Phycitodes mucidella (Rag.),1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-09,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-16,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-17,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-19,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-20,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-21,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-22,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-23,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-24,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-27,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-28,Ephestiodes gilvescentella Rag.,13
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-29,Ephestiodes gilvescentella Rag.,8
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-04-30,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-01,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-02,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-04,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-05,Ephestiodes gilvescentella Rag.,10
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-06,Ephestiodes gilvescentella Rag.,14
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-07,Ephestiodes gilvescentella Rag.,18
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-08,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-10,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-11,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-12,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-13,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-14,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-15,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-16,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-17,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-18,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-19,Ephestiodes gilvescentella Rag.,8
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-21,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-22,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-25,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-27,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-29,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-05-30,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-01,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-02,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-03,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-06,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-07,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-10,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-15,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-16,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-17,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-26,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-06-28,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-01,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-03,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-04,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-05,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-08,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-09,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-10,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-11,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-14,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-15,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-16,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-17,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-18,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-19,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-20,Ephestiodes gilvescentella Rag.,13
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-21,Ephestiodes gilvescentella Rag.,13
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-22,Ephestiodes gilvescentella Rag.,15
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-23,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-24,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-27,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-28,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-29,Ephestiodes gilvescentella Rag.,10
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-30,Ephestiodes gilvescentella Rag.,10
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-07-31,Ephestiodes gilvescentella Rag.,9
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-01,Ephestiodes gilvescentella Rag.,8
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-02,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-03,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-04,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-05,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-06,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-07,Ephestiodes gilvescentella Rag.,8
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-08,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-10,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-11,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-12,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-13,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-14,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-15,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-18,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-19,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-21,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-22,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-23,Ephestiodes gilvescentella Rag.,1
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-25,Ephestiodes gilvescentella Rag.,2
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-26,Ephestiodes gilvescentella Rag.,6
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-27,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-28,Ephestiodes gilvescentella Rag.,8
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-29,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-08-30,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-01,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-02,Ephestiodes gilvescentella Rag.,7
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-03,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-04,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-05,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-07,Ephestiodes gilvescentella Rag.,4
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-08,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-09,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-10,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-11,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-12,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-13,Ephestiodes gilvescentella Rag.,3
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-14,Ephestiodes gilvescentella Rag.,5
6000,80a0146,Ephestiodes gilvescentella Ragonot,2012-09-15,Ephestiodes gilvescentella Rag.,6
